STATE,STATION,NAME,LATITUDE,LONGITUDE,ELEVATION,DATE,AWND,PRCP,SNOW,TAVG,TMAX,TMIN
ILLINOIS,US1ILWM0012,"MARION 8.0 SSW, IL US",37.628321,-89.003915,169.5,2018,,61.78,,,,
ILLINOIS,USC00112931,"FAIRFIELD RADIO WFIW, IL US",38.3805,-88.3263,131.1,2018,,,,,,
ILLINOIS,USC00116616,"PARK FOREST, IL US",41.4947,-87.6802,216.4,2018,,44.42,,49.6,59.1,40.1
ILLINOIS,USC00113902,"HARVARD, IL US",42.4147,-88.6308,277.4,2018,,46.43,,,,
ILLINOIS,USC00118916,"WALNUT, IL US",41.5603,-89.6024,204.5,2018,,40.31,45.5,49,58.7,39.2
ILLINOIS,US1ILSG0036,"SPRINGFIELD 3.0 SSE, IL US",39.74129,-89.621109,176.8,2018,,45.78,,,,
ILLINOIS,USC00117391,"ROCK ISLAND LOCK AND DAM 15, IL US",41.518,-90.5647,173.1,2018,,44.22,26.5,50.9,59.8,42.1
ILLINOIS,USC00111290,"CARLYLE RESERVOIR, IL US",38.6249,-89.363,152.7,2018,,58.97,,55.7,65.6,45.9
ILLINOIS,USC00115097,"LISLE MORTON ARBORETUM, IL US",41.8127,-88.0727,207.3,2018,,45.45,38.9,49,59.1,38.9
ILLINOIS,USW00013802,"BELLEVILLE SIU RESEARCH, IL US",38.51839,-89.84076,137.2,2018,,54.37,,57.8,68.8,46.8
ILLINOIS,USC00117157,"RED BUD 5 SE, IL US",38.1858,-89.92749,139.6,2018,,60.04,,,,
ILLINOIS,USC00112140,"DANVILLE, IL US",40.1391,-87.6479,169.2,2018,,45.74,,53.3,63.2,43.4
ILLINOIS,USW00093822,"SPRINGFIELD ABRAHAM LINCOLN CAPITAL AIRPORT, IL US",39.8447,-89.6839,181.1,2018,8.9,45.44,20.9,54.2,64.4,44
ILLINOIS,USC00110082,"ALEXIS 1 SW, IL US",41.0579,-90.5654,207.3,2018,,34.98,,,,
ILLINOIS,US1ILRH0008,"SPARTA 2.2 WNW, IL US",38.132501,-89.740123,150.9,2018,,51.65,,,,
ILLINOIS,USC00115876,"MORTON, IL US",40.60053,-89.46533,213.7,2018,,44.08,32.2,,,
ILLINOIS,USW00013809,"LAWRENCEVILLE VINCENNES INTERNATIONAL AIRPORT, IL US",38.76417,-87.60556,130.8,2018,8.7,49.82,,56.6,66.4,46.8
ILLINOIS,USC00116725,"PEOTONE, IL US",41.33383,-87.78908,218.8,2018,,40,,,,
ILLINOIS,US1ILMCH083,"CRYSTAL LAKE 1.0 WSW, IL US",42.228825,-88.349642,272.5,2018,,43.54,,,,
ILLINOIS,US1ILRH0007,"SPARTA 2.4 NW, IL US",38.139833,-89.739255,146,2018,,59.58,,,,
ILLINOIS,USC00112483,"DU QUOIN 4 SE, IL US",37.9877,-89.193,128,2018,,57.4,,56.2,65.4,46.9
ILLINOIS,USC00115079,"LINCOLN, IL US",40.152,-89.3387,177.7,2018,,42.2,,51.6,62,41.2
ILLINOIS,US1ILCW0003,"HUTSONVILLE 0.3 WNW, IL US",39.110343,-87.665455,144.5,2018,,62.04,,,,
ILLINOIS,USC00113335,"GALVA, IL US",41.1738,-90.0351,246.9,2018,,42.77,41.5,48.4,58.4,38.4
ILLINOIS,USC00113455,"GLADSTONE DAM 18, IL US",40.8821,-91.0234,164,2018,,35.81,19.8,51.2,60.7,41.8
ILLINOIS,US1ILCP0111,"CHAMPAIGN 0.6 NNE, IL US",40.120601,-88.261352,232.6,2018,,45.29,,,,
ILLINOIS,USC00112923,"FAIRBURY WWTP, IL US",40.7511,-88.4983,202.7,2018,,39.92,,,,
ILLINOIS,USC00111836,"CONGERVILLE 2 NW, IL US",40.6211,-89.2415,195.1,2018,,35.4,,51.8,62.3,41.4
ILLINOIS,US1ILWM0004,"BUSH 2.0 ESE, IL US",37.8325,-89.09567,116.7,2018,,59.96,,,,
ILLINOIS,US1ILHM0001,"MCLEANSBORO 0.8 SSW, IL US",38.082123,-88.540275,134.4,2018,,55.01,,,,
ILLINOIS,US1ILMD0033,"TROY 1.5 SSE, IL US",38.711144,-89.884224,172.2,2018,,49.07,,,,
ILLINOIS,USC00116970,"PRAIRIE CITY 2 S, IL US",40.5913,-90.4641,198.1,2018,,37.36,25,51.2,61.3,41
ILLINOIS,USC00118353,"STREATOR, IL US",41.0908,-88.8158,185.9,2018,,40.49,,50.8,59.9,41.7
ILLINOIS,US1ILCK0300,"RIVERSIDE 0.2 WNW, IL US",41.831982,-87.819674,189,2018,,42.78,,,,
ILLINOIS,US1ILMD0036,"EDWARDSVILLE 1.2 NNE, IL US",38.81299973,-89.95821381,167.6,2018,,42.39,,,,
ILLINOIS,USC00110072,"ALEDO, IL US",41.1977,-90.7447,222.5,2018,,41.13,38.5,49.3,59.3,39.3
ILLINOIS,USW00093810,"CARBONDALE SOUTHERN ILLINOIS AIRPORT, IL US",37.77972,-89.24972,123.7,2018,7.2,,,56.3,66.2,46.5
ILLINOIS,US1ILCK0206,"PARK FOREST 1.0 SW, IL US",41.47233582,-87.70131683,220.7,2018,,43.37,31.2,,,
ILLINOIS,USC00116998,"PRINCETON, IL US",41.366,-89.452,212.4,2018,,40.89,43.9,49.5,59.2,39.7
ILLINOIS,USC00116753,"PERU, IL US",41.3503,-89.1072,189,2018,,,,49.2,59,39.4
ILLINOIS,USC00116874,"PLUMFIELD, IL US",37.89487,-89.00911,119.8,2018,,58.04,,,,
ILLINOIS,US1ILPT0013,"MANSFIELD 3.0 WSW, IL US",40.189041,-88.558361,218.8,2018,,41.02,,,,
ILLINOIS,USW00054808,"CHAMPAIGN 9 SW, IL US",40.0528,-88.3729,213.4,2018,,,,51.4,61.5,41.3
ILLINOIS,US1ILLK0069,"HIGHWOOD 0.9 S, IL US",42.19841003,-87.81398773,210,2018,,51.02,41.7,,,
ILLINOIS,USC00116080,"NEW BOSTON DAM 17, IL US",41.1924,-91.0579,167,2018,,37.33,,50.7,60.1,41.4
ILLINOIS,US1ILHY0011,"WOODHULL 0.3 ESE, IL US",41.176434,-90.317534,249.9,2018,,36.94,,,,
ILLINOIS,US1ILHY0012,"ALPHA 2.3 N, IL US",41.22505,-90.373448,236.2,2018,,27.95,,,,
ILLINOIS,US1ILHY0015,"COAL VALLEY 2.6 E, IL US",41.445135,-90.397308,212.1,2018,,37.92,,,,
ILLINOIS,US1ILDK0005,"CORTLAND 0.3 SSW, IL US",41.917352,-88.689079,274,2018,,36.45,,,,
ILLINOIS,US1ILLE0005,"STERLING 4.3 NE, IL US",41.832764,-89.62283,226.2,2018,,49.39,,,,
ILLINOIS,USC00118389,"SULLIVAN 3 S, IL US",39.5608,-88.609,195.1,2018,,49.91,10.1,53.3,63.2,43.5
ILLINOIS,US1ILCK0211,"OAK LAWN 1.6 WNW, IL US",41.72686005,-87.77773285,188.1,2018,,40.72,,,,
ILLINOIS,USC00119354,"WINDSOR, IL US",39.4459,-88.5962,210.3,2018,,44.42,9.3,52.6,62.1,43.2
ILLINOIS,USC00115430,"MATTOON, IL US",39.4726,-88.3545,213.7,2018,,53.43,11.7,,,
ILLINOIS,US1ILLE0008,"ASHTON 0.4 SSW, IL US",41.863272,-89.225736,246.3,2018,,47.49,,,,
ILLINOIS,US1ILWN0026,"ROCKFORD 1.5 ENE, IL US",42.277753,-89.035887,194.8,2018,,55.68,,,,
ILLINOIS,USW00054811,"SHABBONA 5 NNE, IL US",41.843,-88.8513,262.4,2018,,37.74,,47.6,57.5,37.8
ILLINOIS,USC00114447,"JACKSONVILLE 2, IL US",39.7133,-90.2285,190.8,2018,,47.89,19.6,53,63.8,42.1
ILLINOIS,US1ILDK0024,"SOMONAUK 1.9 NE, IL US",41.650638,-88.656638,205.1,2018,,42.31,,,,
ILLINOIS,USC00115772,"MONMOUTH 4 NW, IL US",40.9362,-90.7197,220.7,2018,,,,49.4,59.5,39.3
ILLINOIS,USC00114442,"JACKSONVILLE 2 E, IL US",39.7346,-90.1979,185.9,2018,,46.66,18.4,52.4,63.2,41.5
ILLINOIS,USC00117952,"SIDELL 4 N, IL US",39.9677,-87.8228,204.8,2018,,44.81,20.7,51.3,61.1,41.5
ILLINOIS,USC00115539,"MEDORA 1 S, IL US",39.15616,-90.13918,185,2018,,,15,,,
ILLINOIS,US1ILSG0045,"CHATHAM 1.5 E, IL US",39.674158,-89.669264,178.6,2018,,42.19,,,,
ILLINOIS,US1ILCS0003,"ARENZVILLE 5.3 NNE, IL US",39.94836044,-90.32798004,195.4,2018,,48.96,,,,
ILLINOIS,US1ILJF0008,"WALNUT HILL 1.5 WSW, IL US",38.4681015,-89.06947327,190.5,2018,,52.28,,,,
ILLINOIS,US1ILBN0014,"CAPRON 0.1 N, IL US",42.399979,-88.742418,278,2018,,49.61,40.2,,,
ILLINOIS,US1ILHY0006,"NEW WINDSOR 2.0 N, IL US",41.231307,-90.435399,226.2,2018,,39.01,,,,
ILLINOIS,USC00118254,"STEWARD 3 S, IL US",41.81094,-89.02375,246.9,2018,,36.78,26.9,,,
ILLINOIS,US1ILKN0096,"ELBURN 0.3 NW, IL US",41.893897,-88.47607,260.6,2018,,44.08,,,,
ILLINOIS,USC00113666,"GREENFIELD, IL US",39.34242,-90.20599,164.6,2018,,38.44,13,,,
ILLINOIS,USC00117345,"ROBINSON, IL US",39.006,-87.7769,163.1,2018,,53.76,,54.4,64.6,44.2
ILLINOIS,USC00115961,"MUNDELEIN 4 WSW, IL US",42.25515,-88.07758,256,2018,,46.98,45.4,47.3,56.5,38
ILLINOIS,US1ILCK0106,"HOFFMAN ESTATES 4.6 W, IL US",42.059708,-88.23338,252.1,2018,,52.91,,,,
ILLINOIS,USW00014806,"RANTOUL, IL US",40.3131,-88.1596,230.1,2018,,42.92,16.5,52.6,63.3,42
ILLINOIS,USC00114879,"LANARK, IL US",42.0919,-89.8421,253,2018,,47.4,,,,
ILLINOIS,US1ILRI0003,"MOLINE 0.9 N, IL US",41.4975,-90.4856,214,2018,,45.94,,,,
ILLINOIS,US1ILCK0232,"ROGERS PARK 0.6 ESE, IL US",42.0043,-87.6697,180.1,2018,,53.52,,,,
ILLINOIS,USC00118684,"TUSCOLA, IL US",39.79465,-88.29106,198.4,2018,,45.54,10.9,52.4,61.8,42.9
ILLINOIS,USC00111250,"CANTON, IL US",40.5379,-90.0421,195.1,2018,,42.89,22.4,,,
ILLINOIS,USC00117470,"ROSCOE 2 SE, IL US",42.405,-88.9794,263,2018,,51.24,45,,,
ILLINOIS,USC00111491,"CHESTER, IL US",37.90208,-89.83085,130.5,2018,,54.1,4.9,,,
ILLINOIS,USC00110140,"ALTONA, IL US",41.1204,-90.1641,233.2,2018,,,,49.2,59.8,38.5
ILLINOIS,USC00115712,"MINONK, IL US",40.91254,-89.03378,228.6,2018,,36.79,,50.8,61.7,39.9
ILLINOIS,USC00115833,"MORRISON, IL US",41.79457,-89.96819,192.6,2018,,44.01,44.9,,57.7,
ILLINOIS,USC00110146,"AMBOY, IL US",41.7225,-89.3366,230.1,2018,,47.35,,,,
ILLINOIS,USC00112687,"EFFINGHAM, IL US",39.1181,-88.6244,190.5,2018,,47.71,11.1,54.7,65.1,44.2
ILLINOIS,USC00115950,"MOWEAQUA 2 S, IL US",39.5879,-89.0159,190.5,2018,,40.4,,,,
ILLINOIS,USC00111475,"CHENOA, IL US",40.74076,-88.71802,219.2,2018,,39.97,28.1,49.6,60,39.3
ILLINOIS,USC00112685,"EFFINGHAM SE, IL US",39.1065,-88.5312,161.8,2018,,54.52,10.7,,,
ILLINOIS,USC00117457,"ROMEOVILLE WEATHER FORECAST OFFICE, IL US",41.60413,-88.08497,201.2,2018,,42.72,39.2,50.2,59.3,41.1
ILLINOIS,US1ILLW0003,"LAWRENCEVILLE 1.4 W, IL US",38.724353,-87.712884,138.1,2018,,60.46,,,,
ILLINOIS,US1ILPT0006,"MONTICELLO 6.5 WSW, IL US",39.985764,-88.686458,205.1,2018,,36.9,,,,
ILLINOIS,USW00014819,"CHICAGO MIDWAY AIRPORT, IL US",41.78611,-87.75222,186.5,2018,9.6,39.29,,51.9,59.9,44
ILLINOIS,US1ILHN0001,"DALLAS CITY 3.0 SSE, IL US",40.593832,-91.146708,182,2018,,45.37,25.2,,,
ILLINOIS,US1ILCP0037,"SIDNEY 0.9 N, IL US",40.036727,-88.070112,200.9,2018,,46.44,,,,
ILLINOIS,US1ILMCD007,"COLCHESTER 3.5 NE, IL US",40.462365,-90.745164,210,2018,,46.05,,,,
ILLINOIS,USC00116011,"NASHVILLE 1 E, IL US",38.34189,-89.35926,156.4,2018,,,4.8,,,
ILLINOIS,US1ILMCH049,"CARY 0.3 NE, IL US",42.21215,-88.244425,246.6,2018,,47.24,,,,
ILLINOIS,US1ILWL0138,"CRETE 2.7 W, IL US",41.4457,-87.66578,228.9,2018,,40.85,,,,
ILLINOIS,USC00115280,"MACOMB, IL US",40.4786,-90.6698,185.9,2018,,48.02,22.8,,,
ILLINOIS,US1ILMCH043,"ALGONQUIN 0.7 N, IL US",42.173915,-88.299299,253.6,2018,,47.8,41.2,,,
ILLINOIS,USC00111265,"CARBONDALE SEWAGE PLANT, IL US",37.7308,-89.1658,118.9,2018,,62.18,,56,65.7,46.2
ILLINOIS,USC00111386,"CENTRALIA, IL US",38.55556,-89.12977,140.2,2018,,57.31,,,,
ILLINOIS,USC00112353,"DIXON SPRINGS AGRIC CNTR, IL US",37.4388,-88.6678,160.6,2018,,,,57.2,67.5,47
ILLINOIS,USC00113320,"GALESBURG, IL US",40.9464,-90.3856,232,2018,,40.27,33.2,49.7,59,40.3
ILLINOIS,USC00117126,"RAMSEY, IL US",39.14799,-89.10234,182.9,2018,,45.8,10.7,52.6,62.8,42.3
ILLINOIS,USC00114530,"JOLIET BRANDON RD DAM, IL US",41.50339,-88.10339,165.5,2018,,37.06,28.1,49.9,59.1,40.7
ILLINOIS,USC00116157,"NEWTON, IL US",38.9916,-88.1828,161.8,2018,,,13,54.6,63.6,45.6
ILLINOIS,US1ILKD0034,"PLAINFIELD 4.8 SW, IL US",41.567787,-88.270107,201.5,2018,,43.68,,,,
ILLINOIS,USC00115983,"MURPHYSBORO 2 SW, IL US",37.7608,-89.3655,167.6,2018,,55.48,,,,
ILLINOIS,US1ILCT0005,"BARTELSO 0.2 NW, IL US",38.53894043,-89.47170258,137.5,2018,,51.19,,,,
ILLINOIS,US1ILCP0021,"BROADLANDS 0.1 SSW, IL US",39.907228,-87.996137,207.9,2018,,42.82,,,,
ILLINOIS,USC00111700,"CLAY CITY 6 SSE, IL US",38.6058,-88.3117,140.2,2018,,63.6,6.3,,,
ILLINOIS,US1ILCP0027,"CHAMPAIGN 1.2 S, IL US",40.09577,-88.26204,230.1,2018,,48.04,,,,
ILLINOIS,USC00116837,"PITTSFIELD NUMBER 2, IL US",39.62001,-90.80334,204.2,2018,,35.4,,,,
ILLINOIS,USR0000IDIX,"DIXON SPRINGS ILLINOIS, IL US",37.4361,-88.6672,164.6,2018,,,,57.6,67.8,47.3
ILLINOIS,US1ILDP0109,"ELMHURST 0.8 ESE, IL US",41.89287,-87.929556,209.1,2018,,48.21,38.9,,,
ILLINOIS,US1ILCK0012,"BRIDGEVIEW 1.3 NNW, IL US",41.755015,-87.817285,188.1,2018,,38.52,,,,
ILLINOIS,US1ILMCH013,"BULL VALLEY 2.5 WNW, IL US",42.324548,-88.394598,292,2018,,52.72,55.4,,,
ILLINOIS,USC00114780,"KNOXVILLE, IL US",40.9026,-90.2897,221.9,2018,,42.87,36.1,50.1,59.8,40.4
ILLINOIS,USC00117014,"PROPHETSTOWN, IL US",41.6752,-89.9374,184.4,2018,,46.96,38,,,
ILLINOIS,US1ILCK0014,"CHICAGO 5.5 ESE, IL US",41.800772,-87.590335,182.9,2018,,46.38,,,,
ILLINOIS,US1ILDP0101,"AURORA 3.8 SE, IL US",41.73035,-88.23765,215.5,2018,,42.28,,,,
ILLINOIS,USC00117370,"ROCK FALLS, IL US",41.7981,-89.6414,207,2018,,44.43,42.4,,,
ILLINOIS,US1ILCK0131,"SCHAUMBURG 2.0 E, IL US",42.030278,-88.043989,226.2,2018,,52.4,,,,
ILLINOIS,US1ILKN0064,"ST. CHARLES 0.1 E, IL US",41.920096,-88.299032,231.6,2018,,45.7,54,,,
ILLINOIS,US1ILPP0004,"GOLCONDA 2.0 N, IL US",37.391872,-88.490997,169.2,2018,,66.15,,,,
ILLINOIS,USW00053802,"MATTOON CHARLESTON COLES CO AIRPORT, IL US",39.47806,-88.28028,219.8,2018,8.7,45.07,,53.3,62.6,44.1
ILLINOIS,USC00114089,"HIGHLAND, IL US",38.7603,-89.6563,160,2018,,48.85,,,,
ILLINOIS,USC00116025,"NEOGA 4 NW, IL US",39.3535,-88.4999,196,2018,,48.92,,54,64.8,43.3
ILLINOIS,US1ILKN0062,"BATAVIA 1.3 WNW, IL US",41.859168,-88.322071,221,2018,,42.54,,,,
ILLINOIS,US1ILKD0024,"OSWEGO 5.0 SSE, IL US",41.629331,-88.299149,206,2018,,41.87,,,,
ILLINOIS,USC00111497,"CHICAGO BOTANIC GARDEN, IL US",42.13987,-87.78537,192,2018,,51.09,,49.2,57.9,40.5
ILLINOIS,USC00112223,"DE KALB, IL US",41.9342,-88.7756,266.1,2018,,39.19,39.9,47.9,57,38.9
ILLINOIS,USC00113312,"GALENA, IL US",42.3995,-90.386,250.5,2018,,55.99,28.8,46.3,55.7,36.9
ILLINOIS,USC00114400,"IUKA 12 SW, IL US",38.49321,-88.97073,179.8,2018,,50.67,,54.3,64.2,44.3
ILLINOIS,US1ILLS0052,"MARSEILLES 5.3 WNW, IL US",41.353498,-88.7841254,173.1,2018,,36.07,,,,
ILLINOIS,USC00112348,"DIXON 1 W, IL US",41.83492,-89.51361,201.2,2018,,51.28,,48.9,58.1,39.6
ILLINOIS,USW00014923,"MOLINE QUAD CITY INTERNATIONAL AIRPORT, IL US",41.46528,-90.52333,180.4,2018,8.1,45.22,51.8,51,61.1,40.9
ILLINOIS,US1ILDP0118,"DARIEN 0.4 SSE, IL US",41.743129,-87.974629,228.6,2018,,48.65,,,,
ILLINOIS,US1ILCK0121,"PALATINE 1.3 E, IL US",42.113853,-88.017779,223.1,2018,,46.33,32.5,,,
ILLINOIS,USC00114890,"LANSING, IL US",41.5422,-87.5416,189,2018,,41.91,33.9,,,
ILLINOIS,USC00117487,"ROSICLARE 5 NW, IL US",37.4747,-88.4122,121.9,2018,,66.2,2.9,54.7,64.6,44.9
ILLINOIS,USC00112470,"DUPAGE AIRPORT, IL US",41.9058,-88.2555,231.3,2018,,40.33,,,,
